OBJECTID,Shape_Leng,Tw_Avg_01_Mohseni,Tw_Avg_02_Mohseni,Tw_Avg_03_Mohseni,Tw_Avg_04_Mohseni,Tw_Avg_05_Mohseni,Tw_Avg_06_Mohseni,Tw_Avg_07_Mohseni,Tw_Avg_08_Mohseni,Tw_Avg_09_Mohseni,Tw_Avg_10_Mohseni,Tw_Avg_11_Mohseni,Tw_Avg_12_Mohseni,Slope,F01_Q0001E,F02_Q0001E,F03_Q0001E,F04_Q0001E,F05_Q0001E,F06_Q0001E,F07_Q0001E,F08_Q0001E,F09_Q0001E,F10_Q0001E,F11_Q0001E,F12_Q0001E,MA_Q0001E,PercMAD_01,PercMAD_02,PercMAD_03,PercMAD_04,PercMAD_05,PercMAD_06,PercMAD_07,PercMAD_08,PercMAD_09,PercMAD_10,PercMAD_11,PercMAD_12,F01_V0001E,F02_V0001E,F03_V0001E,F04_V0001E,F05_V0001E,F06_V0001E,F07_V0001E,F08_V0001E,F09_V0001E,F10_V0001E,F11_V0001E,F12_V0001E,HabSuit_08,HabRating_08,Length_km,Length_km_QW,UID,Reach_ID,Shape_Length,DS_Barrier,DS_Barrier_Name
1302,1.98616796,1.668570355,1.764361931,2.634356324,4.876614183,7.185343937,10.16463298,13.06303167,12.41013977,9.790753206,5.842186706,2.86147738,1.601251678,4.63203525,5.335,4.808,2.122,6.536,18.579,16.49,8.417,4.568,3.436,3.774,3.464,4.246,5.734,93.0415068,83.85071503,37.00732473,113.9867457,324.0146495,287.5828392,146.7910708,79.66515521,59.92326474,65.81792815,60.41158005,74.04952912,1.14983,1.10462,0.82411,1.24562,1.94055,1.84038,1.38033,1.08326,0.97452,1.00855,0.97739,1.05376,Excellent,1,1.98616796,1.98616796,30232,ReachID_030232,1986.16796,9,Soda_Springs
1303,1.786515371,1.668570355,1.764361931,2.634356324,4.876614183,7.185343937,10.16463298,13.06303167,12.41013977,9.790753206,5.842186706,2.86147738,1.601251678,2.966669129,5.496,4.808,2.686,10.464,27.488,21.33,9.847,5.228,3.945,4.144,3.737,4.394,7.366,74.61308716,65.27287537,36.46483845,142.0581048,373.1740429,289.5737171,133.6817812,70.97474885,53.55688298,56.25848493,50.73309802,59.65245724,0.997040909,0.952060909,0.768674545,1.233908182,1.865849091,1.688313636,1.233682727,0.971097273,0.878852727,0.896871818,0.866542727,0.919563636,Excellent,1,1.786515371,1.786515371,26642,ReachID_026642,1786.515371,9,Soda_Springs
1304,8.305737161,1.590096046,1.791472523,2.736754347,5.613359381,8.214357451,10.90472668,14.05118037,13.33367807,10.54384415,6.330435459,3.033484615,1.632182545,0.409355598,5.518,4.808,3.036,12.913,32.561,23.885,10.597,5.578,4.221,4.369,3.892,4.458,8.29,66.56212304,57.99758745,36.62243667,155.7659831,392.774427,288.1182147,127.8287093,67.28588661,50.91676719,52.70205066,46.94813028,53.77563329,0.861994545,0.823539091,0.698209091,1.129125455,1.664714545,1.477011818,1.075944545,0.855598182,0.779950909,0.790671818,0.763503636,0.801224545,Excellent,1,8.305737161,8.305737161,97203,ReachID_097203,8305.737161,9,Soda_Springs
1305,1.753258509,1.426009447,1.709701224,2.79976987,6.900709873,9.767811104,12.60747779,16.02133898,15.19055922,12.26652404,7.241216126,3.215640332,1.558504509,0,504.615,500.488,564.249,552.109,796.489,1340.152,1410.749,1116.198,746.761,599.827,627.846,571.137,768.055,65.70037302,65.16304171,73.46466073,71.88404476,103.7020786,174.4864626,183.678122,145.3278737,97.2275423,78.09688108,81.74492712,74.36147151,1.716179091,1.710056364,1.802202727,1.785039091,2.102236364,2.673119091,2.738483636,2.454320909,2.041893636,1.851498182,1.889365455,1.811862727,Good,0.75,1.753258509,1.314943882,74577,ReachID_074577,1753.258509,9,Soda_Springs
1306,0.629383572,1.430652419,1.70260098,2.799196429,6.894827311,9.724786263,12.62250085,15.99854606,15.16876328,12.25376694,7.26050137,3.213828014,1.554007909,0.158885622,504.615,500.488,564.249,552.109,796.489,1340.152,1410.749,1116.198,746.761,599.827,627.846,571.137,768.055,65.70037302,65.16304171,73.46466073,71.88404476,103.7020786,174.4864626,183.678122,145.3278737,97.2275423,78.09688108,81.74492712,74.36147151,1.99186,1.98454,2.09473,2.07422,2.45355,3.13621,3.21436,2.87455,2.38136,2.15368,2.19896,2.10628,Good,0.75,0.629383572,0.472037679,18596,ReachID_018596,629.3835718,9,Soda_Springs
1307,3.598506777,1.718399357,1.760087505,2.465238865,3.700837979,5.630783407,8.990515356,11.42184997,10.69320152,8.349253775,5.042272007,2.628379445,1.552729331,11.25466826,3.638,3.619,1.245,2.201,5.016,5.034,3.117,1.918,1.607,1.996,1.995,2.658,2.05,177.4634146,176.5365854,60.73170732,107.3658537,244.6829268,245.5609756,152.0487805,93.56097561,78.3902439,97.36585366,97.31707317,129.6585366,1.30283,1.30007,0.87111,1.06993,1.48776,1.49,1.22447,1.01626,0.95279,1.0314,1.03121,1.15017,Poor,0.1,3.598506777,0.359850678,68733,ReachID_068733,3598.506777,9,Soda_Springs
1308,0.993242498,1.718399357,1.760087505,2.465238865,3.700837979,5.630783407,8.990515356,11.42184997,10.69320152,8.349253775,5.042272007,2.628379445,1.552729331,8.255788509,3.638,3.619,1.245,2.201,5.016,5.034,3.117,1.918,1.607,1.996,1.995,2.658,2.05,177.4634146,176.5365854,60.73170732,107.3658537,244.6829268,245.5609756,152.0487805,93.56097561,78.3902439,97.36585366,97.31707317,129.6585366,1.30283,1.30007,0.87111,1.06993,1.48776,1.49,1.22447,1.01626,0.95279,1.0314,1.03121,1.15017,Good,0.75,0.993242498,0.744931873,3590,ReachID_003590,993.2424977,9,Soda_Springs
1309,0.279171873,1.718399357,1.760087505,2.465238865,3.700837979,5.630783407,8.990515356,11.42184997,10.69320152,8.349253775,5.042272007,2.628379445,1.552729331,23.99955243,1.804,2.111,0.325,0.128,0.36,0.381,0.48,0.421,0.429,0.677,0.724,1.143,0.293,615.6996587,720.4778157,110.9215017,43.68600683,122.8668942,130.0341297,163.8225256,143.6860068,146.4163823,231.0580205,247.0989761,390.1023891,1.43884,1.53722,0.76338,0.5858,0.78877,0.80345,0.86805,0.8304,0.83565,0.98018,1.00455,1.19557,Poor,0.1,0.279171873,0.027917187,10460,ReachID_010460,279.1718729,9,Soda_Springs
1310,0.269380788,1.718399357,1.760087505,2.465238865,3.700837979,5.630783407,8.990515356,11.42184997,10.69320152,8.349253775,5.042272007,2.628379445,1.552729331,14.84886888,0.963,1.257,0.151,0.053,0.092,0.084,0.122,0.107,0.129,0.246,0.289,0.516,0.075,1284,1676,201.3333333,70.66666667,122.6666667,112,162.6666667,142.6666667,172,328,385.3333333,688,0.57917,0.62032,0.40963,0.36645,0.38621,0.38254,0.39879,0.39271,0.40151,0.43958,0.4513,0.5028,Poor,0.1,0.269380788,0.026938079,99516,ReachID_099516,269.380788,9,Soda_Springs
1311,11.40796403,1.458685328,1.745012766,2.887241425,7.013481687,9.894415855,12.73152001,16.2024304,15.24887217,12.10874152,7.207694867,3.273000266,1.624368697,0.061360642,504.944,500.677,564.898,566.531,886.089,1439.83,1432.921,1122.877,749.316,601.149,628.681,571.649,782.7,64.51309569,63.96793152,72.17299093,72.3816277,113.2092756,183.9568161,183.0741025,143.4619905,95.73476428,76.80452281,80.3220902,73.03551808,1.4015675,1.396655,1.4686225,1.46923,1.778295,2.21320125,2.21008125,1.9793325,1.65640125,1.5076,1.53647375,1.47602,Good,0.75,11.40796403,8.555973023,17816,ReachID_017816,11407.96403,9,Soda_Springs
1312,7.845627291,1.470008397,1.725623442,2.723800933,6.344908415,9.220869746,11.8718401,15.04240561,14.04130244,11.21833659,6.68595583,3.092390596,1.561425635,3.721818399,4.813,4.36,1.962,5.825,18.503,17.167,8.262,3.975,2.995,3.354,3.029,3.717,5.473,87.94080029,79.66380413,35.84871186,106.4315732,338.0778367,313.667093,150.9592545,72.62927097,54.72318655,61.28266033,55.34441805,67.91522017,1.089198182,1.049574545,0.776283636,1.119960909,1.810897273,1.796293636,1.329871818,1.001577273,0.904696364,0.944933636,0.913978182,0.986473636,Excellent,1,7.845627291,7.845627291,83078,ReachID_083078,7845.627291,9,Soda_Springs
1313,4.104961251,1.4260265,1.686839925,2.800424057,7.013079858,10.02207131,12.89878536,16.41686199,15.68239973,12.56428287,7.305034044,3.281769521,1.579745282,1.144955997,4.813,4.36,1.964,6.312,18.899,17.359,8.343,4.036,3.067,3.442,3.034,3.717,5.583,86.20813183,78.09421458,35.1782196,113.057496,338.5097618,310.9260254,149.4357872,72.29088304,54.93462296,61.65144188,54.3435429,66.57710908,0.980663636,0.946289091,0.726067273,1.084773636,1.698259091,1.636925455,1.208733636,0.920662727,0.837601818,0.871026364,0.834571818,0.894470909,Good,0.75,4.104961251,3.078720938,21898,ReachID_021898,4104.961251,9,Soda_Springs
1314,1.909757988,1.394640086,1.701761817,2.786373248,7.367783127,10.67369686,13.41054002,16.75806942,15.72764368,12.53686349,7.357852498,3.288116697,1.550384373,1.623242327,4.813,4.36,1.964,6.312,18.899,17.359,8.343,4.036,3.067,3.442,3.034,3.717,5.583,86.20813183,78.09421458,35.1782196,113.057496,338.5097618,310.9260254,149.4357872,72.29088304,54.93462296,61.65144188,54.3435429,66.57710908,1.028916364,0.992071818,0.755904545,1.120346364,1.788350909,1.727412727,1.270459091,0.961541818,0.871457273,0.906630909,0.872051818,0.936533636,Good,0.75,1.909757988,1.432318491,40311,ReachID_040311,1909.757988,9,Soda_Springs
1315,1.747261139,1.378139139,1.677093693,2.769953747,7.526168291,10.96100309,13.87111008,17.22108059,16.32140594,12.9206027,7.49757228,3.297504554,1.537239039,1.030183731,4.813,4.36,1.964,6.312,18.899,17.359,8.343,4.036,3.067,3.442,3.034,3.717,5.583,86.20813183,78.09421458,35.1782196,113.057496,338.5097618,310.9260254,149.4357872,72.29088304,54.93462296,61.65144188,54.3435429,66.57710908,0.97394,0.93991,0.72189,1.07701,1.68436,1.62364,1.19973,0.91454,0.83231,0.8654,0.82931,0.88861,Good,0.75,1.747261139,1.310445854,73144,ReachID_073144,1747.261139,9,Soda_Springs
1316,1.480545813,1.718399357,1.760087505,2.465238865,3.700837979,5.630783407,8.990515356,11.42184997,10.69320152,8.349253775,5.042272007,2.628379445,1.552729331,10.94191065,3.846,3.878,1.405,2.53,5.382,5.864,3.589,2.064,1.687,2.096,2.127,2.78,2.278,168.832309,170.23705,61.67690957,111.0623354,236.2598771,257.4187884,157.5504829,90.60579456,74.05618964,92.01053556,93.3713784,122.0368745,1.28625,1.29056,0.88125,1.09127,1.47726,1.53173,1.25099,1.01105,0.93968,1.01682,1.02236,1.13144,Poor,0.1,1.480545813,0.148054581,44947,ReachID_044947,1480.545813,9,Soda_Springs
1317,5.352374256,1.675121213,1.786416658,2.563610877,4.346931029,6.518918311,9.545017668,12.27306712,11.55721051,9.050620412,5.440617081,2.790740999,1.602286624,7.622785337,4.468,4.207,2.013,5.649,14.566,13.531,6.173,3.259,2.525,2.778,2.697,3.368,4.427,100.9261351,95.03049469,45.47097357,127.6033431,329.0264287,305.6471651,139.4398012,73.61644454,57.03636774,62.75129885,60.92161735,76.07860854,1.193714545,1.176315455,0.871874545,1.219693636,1.776409091,1.765490909,1.30443,1.025496364,0.938809091,0.982866364,0.977448182,1.066605455,Good,0.75,5.352374256,4.014280692,20776,ReachID_020776,5352.374256,9,Soda_Springs
1318,4.55708212,1.706391923,1.787332418,2.543111073,3.919773264,5.822238718,9.047553462,11.49934393,10.78128768,8.463665068,5.108821626,2.688067199,1.603284926,11.56441745,3.49,3.257,1.187,3.267,7.219,6.414,3.303,1.813,1.505,1.861,1.853,2.462,2.358,148.0067854,138.1255301,50.33927057,138.5496183,306.1492791,272.0101781,140.0763359,76.88719254,63.82527566,78.92281595,78.58354538,104.4105174,1.29754,1.280915455,0.839204545,1.107949091,1.511162727,1.483986364,1.188933636,0.960085455,0.90526,0.994960909,0.998745455,1.120438182,Poor,0.1,4.55708212,0.455708212,31965,ReachID_031965,4557.08212,9,Soda_Springs
1319,0.020319331,1.76316258,1.837914735,2.66025732,4.328658478,6.485590247,9.363228028,11.90116888,11.20515881,8.91927185,5.438554582,2.930631264,1.744981255,4.921421921,3.49,3.257,1.187,3.267,7.219,6.414,3.303,1.813,1.505,1.861,1.853,2.462,2.358,148.0067854,138.1255301,50.33927057,138.5496183,306.1492791,272.0101781,140.0763359,76.88719254,63.82527566,78.92281595,78.58354538,104.4105174,1.20023,1.1681,0.8114,1.1695,1.62028,1.54045,1.17453,0.93826,0.87897,0.94707,0.94561,1.0494,Excellent,1,0.020319331,0.020319331,65406,ReachID_065406,20.3193308,9,Soda_Springs
1320,3.296729149,1.414566614,1.731673651,2.804941892,7.063700196,10.13240799,12.73088024,16.1489195,15.12458743,12.18317321,7.194865285,3.252529969,1.569529465,1.031325246,9.82,8.234,4.724,25.513,117.642,140.752,49.841,21.508,13.254,10.765,8.531,8.935,31.414,31.25994779,26.21124339,15.0378812,81.21538168,374.4890813,448.0550073,158.6585599,68.46628892,42.19137964,34.26816069,27.15668173,28.44273254,0.85258,0.80399,0.67737,1.2119,2.34267,2.54594,1.59771,1.13358,0.94652,0.87979,0.8134,0.82596,Good,0.75,3.296729149,2.472546862,11949,ReachID_011949,3296.729149,9,Soda_Springs
1321,0.172919258,1.413779615,1.730926529,2.801968891,6.919719444,9.88713174,12.56940813,16.08242779,15.24911614,12.30179557,7.193258674,3.221028732,1.571381781,1.73491376,9.82,8.234,4.724,25.513,117.642,140.752,49.841,21.508,13.254,10.765,8.531,8.935,31.414,31.25994779,26.21124339,15.0378812,81.21538168,374.4890813,448.0550073,158.6585599,68.46628892,42.19137964,34.26816069,27.15668173,28.44273254,0.85258,0.80399,0.67737,1.2119,2.34267,2.54594,1.59771,1.13358,0.94652,0.87979,0.8134,0.82596,Good,0.75,0.172919258,0.129689443,15026,ReachID_015026,172.919258,9,Soda_Springs
1322,3.198660656,1.413779615,1.730926529,2.801968891,6.919719444,9.88713174,12.56940813,16.08242779,15.24911614,12.30179557,7.193258674,3.221028732,1.571381781,0.844103295,9.82,8.234,4.724,25.513,117.642,140.752,49.841,21.508,13.254,10.765,8.531,8.935,31.414,31.25994779,26.21124339,15.0378812,81.21538168,374.4890813,448.0550073,158.6585599,68.46628892,42.19137964,34.26816069,27.15668173,28.44273254,0.85258,0.80399,0.67737,1.2119,2.34267,2.54594,1.59771,1.13358,0.94652,0.87979,0.8134,0.82596,Good,0.75,3.198660656,2.398995492,71687,ReachID_071687,3198.660656,9,Soda_Springs
1323,1.472682435,1.413779615,1.730926529,2.801968891,6.919719444,9.88713174,12.56940813,16.08242779,15.24911614,12.30179557,7.193258674,3.221028732,1.571381781,1.08645283,9.82,8.234,4.724,25.513,117.642,140.752,49.841,21.508,13.254,10.765,8.531,8.935,31.414,31.25994779,26.21124339,15.0378812,81.21538168,374.4890813,448.0550073,158.6585599,68.46628892,42.19137964,34.26816069,27.15668173,28.44273254,0.85258,0.80399,0.67737,1.2119,2.34267,2.54594,1.59771,1.13358,0.94652,0.87979,0.8134,0.82596,Good,0.75,1.472682435,1.104511827,5990,ReachID_005990,1472.682435,9,Soda_Springs
1324,0.376535394,1.413779615,1.730926529,2.801968891,6.919719444,9.88713174,12.56940813,16.08242779,15.24911614,12.30179557,7.193258674,3.221028732,1.571381781,1.062317132,9.82,8.234,4.724,25.513,117.642,140.752,49.841,21.508,13.254,10.765,8.531,8.935,31.414,31.25994779,26.21124339,15.0378812,81.21538168,374.4890813,448.0550073,158.6585599,68.46628892,42.19137964,34.26816069,27.15668173,28.44273254,0.85258,0.80399,0.67737,1.2119,2.34267,2.54594,1.59771,1.13358,0.94652,0.87979,0.8134,0.82596,Good,0.75,0.376535394,0.282401546,89600,ReachID_089600,376.5353941,9,Soda_Springs
1325,1.871829993,1.415381902,1.732418714,2.807897071,7.186755818,10.34011956,12.8666651,16.20470525,15.02154972,12.08536838,7.196696818,3.279168497,1.568178667,1.656133309,9.218,7.748,3.921,18.621,82.75,100.077,39.587,17.621,11.088,9.464,7.645,8.247,24.009,38.39393561,32.27123162,16.33137573,77.55841559,344.6624183,416.8311883,164.8840018,73.39331084,46.18268149,39.41855138,31.84222583,34.34961889,0.92165,0.86761,0.6979,1.19922,2.27517,2.48408,1.63799,1.17349,0.98484,0.93028,0.86365,0.88645,Good,0.75,1.871829993,1.403872495,8590,ReachID_008590,1871.829993,9,Soda_Springs
1326,0.320452278,1.415381902,1.732418714,2.807897071,7.186755818,10.34011956,12.8666651,16.20470525,15.02154972,12.08536838,7.196696818,3.279168497,1.568178667,0.936176838,9.218,7.748,3.921,18.621,82.75,100.077,39.587,17.621,11.088,9.464,7.645,8.247,24.009,38.39393561,32.27123162,16.33137573,77.55841559,344.6624183,416.8311883,164.8840018,73.39331084,46.18268149,39.41855138,31.84222583,34.34961889,0.92165,0.86761,0.6979,1.19922,2.27517,2.48408,1.63799,1.17349,0.98484,0.93028,0.86365,0.88645,Good,0.75,0.320452278,0.240339208,34586,ReachID_034586,320.4522777,9,Soda_Springs
1327,0.535520549,1.415381902,1.732418714,2.807897071,7.186755818,10.34011956,12.8666651,16.20470525,15.02154972,12.08536838,7.196696818,3.279168497,1.568178667,1.867341977,9.218,7.748,3.921,18.621,82.75,100.077,39.587,17.621,11.088,9.464,7.645,8.247,24.009,38.39393561,32.27123162,16.33137573,77.55841559,344.6624183,416.8311883,164.8840018,73.39331084,46.18268149,39.41855138,31.84222583,34.34961889,0.92165,0.86761,0.6979,1.19922,2.27517,2.48408,1.63799,1.17349,0.98484,0.93028,0.86365,0.88645,Good,0.75,0.535520549,0.401640411,87787,ReachID_087787,535.5205486,9,Soda_Springs
1328,3.323668481,1.643926944,1.751515797,2.585446784,4.674069316,7.161079198,10.01625365,12.66889546,11.96441998,9.491818165,5.807085704,2.794511516,1.556188405,23.10699771,2.3,2.692,0.626,1.391,3.167,3.295,1.948,1.059,0.913,1.121,1.09,1.629,1.238,185.7835218,217.447496,50.56542811,112.358643,255.815832,266.1550889,157.3505654,85.54119548,73.74798061,90.54927302,88.04523425,131.5831987,1.348127273,1.445313636,0.802441818,1.029681818,1.399971818,1.420228182,1.190368182,0.952985455,0.910167273,0.993263636,0.991496364,1.16281,Poor,0.1,3.323668481,0.332366848,62116,ReachID_062116,3323.668481,9,Soda_Springs
1329,0.045977585,1.686762028,1.770067399,2.58434554,4.466944541,7.001525969,9.896480294,12.44126864,11.72712466,9.326781689,5.779842446,2.798447549,1.559394316,0,2.3,2.692,0.626,1.391,3.167,3.295,1.948,1.059,0.913,1.121,1.09,1.629,1.238,185.7835218,217.447496,50.56542811,112.358643,255.815832,266.1550889,157.3505654,85.54119548,73.74798061,90.54927302,88.04523425,131.5831987,1.27457,1.35878,0.79252,1.04814,1.45344,1.47779,1.193,0.94842,0.89994,0.96805,0.9583,1.11286,Excellent,1,0.045977585,0.045977585,69731,ReachID_069731,45.9775855,9,Soda_Springs
1330,0.113481645,1.686762028,1.770067399,2.58434554,4.466944541,7.001525969,9.896480294,12.44126864,11.72712466,9.326781689,5.779842446,2.798447549,1.559394316,4.40599886,8.073,7.087,3.16,14.376,58.309,75.59,30.574,13.934,8.948,7.69,6.33,7.03,18.336,44.02814136,38.65074171,17.23385689,78.40314136,318.002836,412.2491274,166.7430192,75.9925829,48.80017452,41.93935428,34.52225131,38.33987784,1.0411,0.99213,0.75367,1.3038,2.40203,2.71143,1.79439,1.28743,1.08226,1.02244,0.95232,0.98921,Excellent,1,0.113481645,0.113481645,83136,ReachID_083136,113.4816453,9,Soda_Springs
1331,3.557621433,1.507943777,1.727166852,2.682836582,5.889244311,8.642624777,11.35654059,14.40959176,13.49662576,10.75279168,6.43283341,3.003482788,1.55876642,1.124346723,8.135,7.088,3.3,15.335,63.717,79.438,31.537,14.315,9.175,7.838,6.427,7.113,19.209,42.34994013,36.89937009,17.17944713,79.83237024,331.7038888,413.5457338,164.1782498,74.52235931,47.76406893,40.80378989,33.45827477,37.02951741,0.87872,0.83849,0.66162,1.10699,2.00972,2.22107,1.47951,1.07833,0.91634,0.86757,0.81163,0.83948,Excellent,1,3.557621433,3.557621433,56329,ReachID_056329,3557.621433,9,Soda_Springs
1332,1.093695716,1.76316258,1.837914735,2.66025732,4.328658478,6.485590247,9.363228028,11.90116888,11.20515881,8.91927185,5.438554582,2.930631264,1.744981255,2.102961515,8.162,6.697,4.802,16.1,46.61,47.619,21.307,9.882,6.693,6.91,6.341,7.028,13.951,58.50476668,48.00372733,34.42047165,115.4039137,334.0979141,341.3303706,152.7274031,70.833632,47.97505555,49.53049961,45.45193893,50.37631711,1.00161,0.93248,0.83143,1.30272,2.0569,2.07689,1.46224,1.0757,0.93228,0.94294,0.91464,0.94867,Excellent,1,1.093695716,1.093695716,71493,ReachID_071493,1093.695716,9,Soda_Springs
1333,0.245139257,1.76316258,1.837914735,2.66025732,4.328658478,6.485590247,9.363228028,11.90116888,11.20515881,8.91927185,5.438554582,2.930631264,1.744981255,2.039656995,8.162,6.697,4.802,16.1,46.61,47.619,21.307,9.882,6.693,6.91,6.341,7.028,13.951,58.50476668,48.00372733,34.42047165,115.4039137,334.0979141,341.3303706,152.7274031,70.833632,47.97505555,49.53049961,45.45193893,50.37631711,1.00161,0.93248,0.83143,1.30272,2.0569,2.07689,1.46224,1.0757,0.93228,0.94294,0.91464,0.94867,Excellent,1,0.245139257,0.245139257,70736,ReachID_070736,245.1392569,9,Soda_Springs
1334,1.255859244,1.76316258,1.837914735,2.66025732,4.328658478,6.485590247,9.363228028,11.90116888,11.20515881,8.91927185,5.438554582,2.930631264,1.744981255,1.672161916,8.249,6.697,4.946,18.635,55.244,52.591,22.608,10.421,7.03,7.129,6.481,7.133,15.341,53.77094062,43.65425983,32.24040154,121.4718728,360.1069031,342.8133759,147.3697934,67.92907894,45.82491363,46.47024314,42.24626817,46.49631706,0.95131,0.88395,0.79839,1.29943,2.07321,2.02769,1.40654,1.03627,0.89897,0.90337,0.87401,0.90355,Excellent,1,1.255859244,1.255859244,32450,ReachID_032450,1255.859244,9,Soda_Springs
1335,0.785922785,1.686762028,1.770067399,2.58434554,4.466944541,7.001525969,9.896480294,12.44126864,11.72712466,9.326781689,5.779842446,2.798447549,1.559394316,2.035823405,8.008,7.084,3.089,13.92,55.621,73.311,30.006,13.708,8.82,7.608,6.272,6.976,17.859,44.84013663,39.66627471,17.29660115,77.94389384,311.4452097,410.4989081,168.0161263,76.75681729,49.38686377,42.60036956,35.11954757,39.0615376,0.95317,0.91253,0.6972,1.17319,2.11291,2.3979,1.60867,1.16617,0.9871,0.93586,0.87471,0.90762,Excellent,1,0.785922785,0.785922785,34288,ReachID_034288,785.9227848,9,Soda_Springs
1336,2.605642673,1.686762028,1.770067399,2.58434554,4.466944541,7.001525969,9.896480294,12.44126864,11.72712466,9.326781689,5.779842446,2.798447549,1.559394316,21.29992749,2.794,3.018,0.653,1.081,2.542,2.739,1.904,1.292,1.107,1.405,1.382,1.936,1.207,231.4830157,250.041425,54.10107705,89.56089478,210.6048053,226.9262635,157.7464789,107.0422535,91.71499586,116.4043082,114.4987572,160.3976802,1.41457,1.46081,0.8196,0.97648,1.36042,1.40295,1.21076,1.04284,0.98497,1.07627,1.06957,1.21878,Poor,0.1,2.605642673,0.260564267,19552,ReachID_019552,2605.642673,9,Soda_Springs
1337,0.910204485,1.626077603,1.821353174,2.689969946,5.250198533,7.724275817,10.24333315,13.33323862,12.64111925,9.942190195,5.953848081,2.997712232,1.672787369,5.603136533,3.433,3.546,1.971,3.486,6.809,7.121,2.863,1.496,1.256,1.455,1.761,2.359,2.255,152.2394678,157.2505543,87.40576497,154.5898004,301.9512195,315.7871397,126.962306,66.34146341,55.69844789,64.5232816,78.09312639,104.6119734,1.13981,1.15423,0.92762,1.1466,1.50442,1.53322,1.06339,0.84328,0.79585,0.83544,0.89166,0.98962,Excellent,1,0.910204485,0.910204485,17944,ReachID_017944,910.2044845,9,Soda_Springs
